State,District,Year,Loan Category,Loans Sanctioned,Amt Sanctioned Lakh,Loans Disbursed,Amt Disbursed Lakh,Npa Count,Npa Amount Lakh
Uttarakhand,Bageshwar,2024-25,Small Manufacturing,18,403.5,16,357.9,1,23.2
Uttarakhand,Bageshwar,2024-25,Small Services,71,1527.7,66,1488.3,5,104.3
Uttarakhand,Bageshwar,2024-25,Medium Manufacturing,38,4346.4,37,4730.8,2,172.2
Uttarakhand,Bageshwar,2024-25,Medium Services,39,3473.1,35,3197.7,2,163.3
Uttarakhand,Chamoli,2015-16,Micro Manufacturing,32,186.2,25,143.1,1,5.8
Uttarakhand,Chamoli,2015-16,Micro Services,31,195.1,29,186.3,1,6.3
Uttarakhand,Chamoli,2015-16,Micro Trade,107,525.2,98,533.1,5,22.5
Uttarakhand,Chamoli,2015-16,Small Manufacturing,33,771.4,31,820.5,1,36.7
Uttarakhand,Chamoli,2015-16,Small Services,23,672.9,21,596.9,0,0.0
Uttarakhand,Chamoli,2015-16,Medium Manufacturing,74,7776.8,63,6650.6,1,86.3
Uttarakhand,Chamoli,2015-16,Medium Services,28,2928.7,25,2499.6,0,0.0
Uttarakhand,Chamoli,2016-17,Micro Manufacturing,100,597.7,94,574.0,3,12.8
Uttarakhand,Chamoli,2016-17,Micro Services,39,268.9,35,240.5,1,6.3
Uttarakhand,Chamoli,2016-17,Micro Trade,79,455.9,75,436.8,1,5.6
Uttarakhand,Chamoli,2016-17,Small Manufacturing,90,2227.6,79,1835.0,2,51.0
Uttarakhand,Chamoli,2016-17,Small Services,31,729.8,27,627.4,1,19.9
Uttarakhand,Chamoli,2016-17,Medium Manufacturing,67,8111.5,62,7249.7,1,105.0
Uttarakhand,Chamoli,2016-17,Medium Services,50,5086.0,45,4554.6,1,125.8
Uttarakhand,Chamoli,2017-18,Micro Manufacturing,49,281.7,44,242.4,1,5.6
Uttarakhand,Chamoli,2017-18,Micro Services,52,267.6,44,215.3,1,5.3
Uttarakhand,Chamoli,2017-18,Micro Trade,99,508.7,87,429.0,3,11.7
Uttarakhand,Chamoli,2017-18,Small Manufacturing,34,938.5,32,880.4,1,28.4
Uttarakhand,Chamoli,2017-18,Small Services,109,2164.7,94,1772.2,2,39.5
Uttarakhand,Chamoli,2017-18,Medium Manufacturing,53,5444.7,45,4383.6,1,67.6
Uttarakhand,Chamoli,2017-18,Medium Services,29,2582.8,25,2087.4,0,0.0
Uttarakhand,Chamoli,2018-19,Micro Manufacturing,76,523.0,65,456.2,2,11.8
Uttarakhand,Chamoli,2018-19,Micro Services,44,288.8,41,274.1,1,5.0
Uttarakhand,Chamoli,2018-19,Micro Trade,84,528.9,78,477.7,3,16.4
Uttarakhand,Chamoli,2018-19,Small Manufacturing,103,2466.2,86,1967.5,2,40.5
Uttarakhand,Chamoli,2018-19,Small Services,113,3575.1,103,3283.2,1,32.2
Uttarakhand,Chamoli,2018-19,Medium Manufacturing,69,6871.5,56,5649.9,1,93.1
Uttarakhand,Chamoli,2018-19,Medium Services,72,5107.2,68,4868.2,1,83.3
Uttarakhand,Chamoli,2019-20,Micro Manufacturing,47,305.7,38,256.2,1,6.4
Uttarakhand,Chamoli,2019-20,Micro Services,70,318.0,63,313.4,2,9.2
Uttarakhand,Chamoli,2019-20,Micro Trade,72,287.0,70,292.9,2,8.3
Uttarakhand,Chamoli,2019-20,Small Manufacturing,50,1257.3,43,1032.5,0,0.0
Uttarakhand,Chamoli,2019-20,Small Services,123,3174.8,116,3202.4,2,76.0
Uttarakhand,Chamoli,2019-20,Medium Manufacturing,20,2648.5,18,2416.1,0,0.0
Uttarakhand,Chamoli,2019-20,Medium Services,70,6426.5,66,5409.3,1,85.6
Uttarakhand,Chamoli,2020-21,Micro Manufacturing,50,280.3,39,198.2,3,13.8
Uttarakhand,Chamoli,2020-21,Micro Services,43,209.2,35,164.5,3,18.4
Uttarakhand,Chamoli,2020-21,Micro Trade,47,230.0,34,160.2,3,19.9
Uttarakhand,Chamoli,2020-21,Small Manufacturing,68,2110.5,53,1559.1,3,72.9
Uttarakhand,Chamoli,2020-21,Small Services,47,1059.2,39,918.7,3,70.3
Uttarakhand,Chamoli,2020-21,Medium Manufacturing,70,9203.9,49,6538.3,3,367.9
Uttarakhand,Chamoli,2020-21,Medium Services,89,11303.7,75,9071.7,5,624.5
Uttarakhand,Chamoli,2021-22,Micro Manufacturing,45,282.7,42,307.5,2,12.4
Uttarakhand,Chamoli,2021-22,Micro Services,36,258.4,33,230.6,1,7.2
Uttarakhand,Chamoli,2021-22,Micro Trade,109,541.5,86,442.1,3,17.8
Uttarakhand,Chamoli,2021-22,Small Manufacturing,34,1166.3,30,962.9,1,27.2
Uttarakhand,Chamoli,2021-22,Small Services,18,496.4,17,525.9,0,0.0
Uttarakhand,Chamoli,2021-22,Medium Manufacturing,38,4019.7,36,3794.6,1,91.3
Uttarakhand,Chamoli,2021-22,Medium Services,47,4242.9,44,4148.9,1,84.1
Uttarakhand,Chamoli,2022-23,Micro Manufacturing,43,233.4,40,218.6,1,6.4
Uttarakhand,Chamoli,2022-23,Micro Services,67,299.9,60,260.3,2,8.8
Uttarakhand,Chamoli,2022-23,Micro Trade,99,437.5,94,446.2,2,7.4
Uttarakhand,Chamoli,2022-23,Small Manufacturing,77,2003.1,72,1822.0,1,28.3
Uttarakhand,Chamoli,2022-23,Small Services,73,1576.7,63,1418.3,1,22.9
Uttarakhand,Chamoli,2022-23,Medium Manufacturing,43,6034.3,39,5615.5,1,177.6
Uttarakhand,Chamoli,2022-23,Medium Services,63,4655.5,56,4363.1,1,84.5
Uttarakhand,Chamoli,2023-24,Micro Manufacturing,111,798.9,110,811.3,3,22.3
Uttarakhand,Chamoli,2023-24,Micro Services,50,313.1,45,280.6,1,5.0
Uttarakhand,Chamoli,2023-24,Micro Trade,53,266.8,44,202.4,1,4.7
Uttarakhand,Chamoli,2023-24,Small Manufacturing,78,2214.3,77,2229.0,1,32.2
Uttarakhand,Chamoli,2023-24,Small Services,59,1399.7,51,1169.5,2,58.1
Uttarakhand,Chamoli,2023-24,Medium Manufacturing,115,8327.7,103,7556.7,1,61.1
Uttarakhand,Chamoli,2023-24,Medium Services,193,23431.5,181,21977.9,3,506.4
Uttarakhand,Chamoli,2024-25,Micro Manufacturing,58,392.5,56,360.4,2,8.6
Uttarakhand,Chamoli,2024-25,Micro Services,105,446.1,101,393.2,2,5.6
Uttarakhand,Chamoli,2024-25,Micro Trade,130,551.2,124,514.9,1,4.5
Uttarakhand,Chamoli,2024-25,Small Manufacturing,101,3429.4,87,2970.2,1,32.7
Uttarakhand,Chamoli,2024-25,Small Services,101,1989.5,94,1838.6,0,0.0
Uttarakhand,Chamoli,2024-25,Medium Manufacturing,33,3573.7,30,3237.2,1,111.9
Uttarakhand,Chamoli,2024-25,Medium Services,213,14044.7,177,12183.9,5,311.5
Uttarakhand,Champawat,2015-16,Micro Manufacturing,104,635.1,93,600.1,2,10.7
Uttarakhand,Champawat,2015-16,Micro Services,129,503.7,114,412.8,0,0.0
Uttarakhand,Champawat,2015-16,Micro Trade,206,929.3,164,732.0,2,6.1
Uttarakhand,Champawat,2015-16,Small Manufacturing,169,3330.9,150,2888.3,2,31.8
Uttarakhand,Champawat,2015-16,Small Services,191,3974.8,177,3680.0,4,62.4
Uttarakhand,Champawat,2015-16,Medium Manufacturing,124,10345.8,105,9049.1,1,82.6
Uttarakhand,Champawat,2015-16,Medium Services,146,15263.9,142,13429.5,1,135.9
Uttarakhand,Champawat,2016-17,Micro Manufacturing,145,799.5,131,719.5,0,0.0
Uttarakhand,Champawat,2016-17,Micro Services,142,1131.8,124,938.3,3,26.1
Uttarakhand,Champawat,2016-17,Micro Trade,131,636.6,118,632.8,2,11.1
Uttarakhand,Champawat,2016-17,Small Manufacturing,195,5281.0,184,4896.7,3,91.9
Uttarakhand,Champawat,2016-17,Small Services,133,3268.4,127,3143.7,0,0.0
Uttarakhand,Champawat,2016-17,Medium Manufacturing,66,8227.1,58,6651.0,0,0.0
Uttarakhand,Champawat,2016-17,Medium Services,69,8772.9,63,8008.3,1,114.3
Uttarakhand,Champawat,2017-18,Micro Manufacturing,183,1125.9,171,1006.7,1,4.1
Uttarakhand,Champawat,2017-18,Micro Services,153,726.5,137,679.0,4,21.1
Uttarakhand,Champawat,2017-18,Micro Trade,152,832.3,121,678.3,0,0.0
Uttarakhand,Champawat,2017-18,Small Manufacturing,243,5801.2,236,5240.6,2,54.3
Uttarakhand,Champawat,2017-18,Small Services,109,2357.5,90,1906.5,1,21.0
Uttarakhand,Champawat,2017-18,Medium Manufacturing,124,12111.6,113,12596.5,0,0.0
Uttarakhand,Champawat,2017-18,Medium Services,142,10291.6,134,9684.4,0,0.0
Uttarakhand,Champawat,2018-19,Micro Manufacturing,70,420.3,61,353.0,1,6.9
Uttarakhand,Champawat,2018-19,Micro Services,291,1298.5,270,1186.9,5,18.0
Uttarakhand,Champawat,2018-19,Micro Trade,177,794.4,153,666.6,2,8.0
Uttarakhand,Champawat,2018-19,Small Manufacturing,159,4559.0,128,3762.5,1,27.3
Uttarakhand,Champawat,2018-19,Small Services,292,7859.4,251,6395.8,0,0.0
Uttarakhand,Champawat,2018-19,Medium Manufacturing,145,15208.0,122,12605.1,0,0.0
Uttarakhand,Champawat,2018-19,Medium Services,116,13234.1,106,11355.8,0,0.0
Uttarakhand,Champawat,2019-20,Micro Manufacturing,254,1474.5,242,1419.5,3,17.4
Uttarakhand,Champawat,2019-20,Micro Services,160,790.8,147,686.9,4,16.6
Uttarakhand,Champawat,2019-20,Micro Trade,125,550.2,105,443.8,2,10.6
Uttarakhand,Champawat,2019-20,Small Manufacturing,565,23408.4,470,20001.8,1,33.3
Uttarakhand,Champawat,2019-20,Small Services,246,4736.7,227,4640.2,0,0.0
Uttarakhand,Champawat,2019-20,Medium Manufacturing,185,22634.5,170,21208.6,0,0.0
Uttarakhand,Champawat,2019-20,Medium Services,185,15756.6,172,14010.6,2,208.1
Uttarakhand,Champawat,2020-21,Micro Manufacturing,93,593.6,71,445.9,6,33.9
Uttarakhand,Champawat,2020-21,Micro Services,128,591.6,98,486.4,4,26.0
Uttarakhand,Champawat,2020-21,Micro Trade,281,1024.2,239,941.7,19,92.5
Uttarakhand,Champawat,2020-21,Small Manufacturing,64,1671.6,42,1110.4,3,100.7
Uttarakhand,Champawat,2020-21,Small Services,85,1742.7,63,1197.4,4,82.2
Uttarakhand,Champawat,2020-21,Medium Manufacturing,126,15476.6,101,12863.9,5,599.8
Uttarakhand,Champawat,2020-21,Medium Services,68,5775.4,53,4438.3,3,225.5
Uttarakhand,Champawat,2021-22,Micro Manufacturing,404,2615.7,383,2225.8,11,75.7
Uttarakhand,Champawat,2021-22,Micro Services,448,3988.3,418,3519.9,16,114.3
Uttarakhand,Champawat,2021-22,Micro Trade,180,1054.9,173,999.9,3,16.3
Uttarakhand,Champawat,2021-22,Small Manufacturing,68,1924.3,63,1701.6,1,37.2
Uttarakhand,Champawat,2021-22,Small Services,182,6984.5,161,6115.4,6,198.6
Uttarakhand,Champawat,2021-22,Medium Manufacturing,491,47204.4,443,45137.0,13,1623.8
Uttarakhand,Champawat,2021-22,Medium Services,101,9201.9,96,9037.5,2,302.7
Uttarakhand,Champawat,2022-23,Micro Manufacturing,341,1821.6,314,1736.1,8,49.9
Uttarakhand,Champawat,2022-23,Micro Services,421,2457.8,387,2167.5,0,0.0
Uttarakhand,Champawat,2022-23,Micro Trade,168,824.8,155,738.9,4,21.5
Uttarakhand,Champawat,2022-23,Small Manufacturing,162,4477.6,147,3886.3,4,118.5
Uttarakhand,Champawat,2022-23,Small Services,61,1666.1,52,1322.8,1,25.1
Uttarakhand,Champawat,2022-23,Medium Manufacturing,123,13916.6,109,13368.9,0,0.0
Uttarakhand,Champawat,2022-23,Medium Services,322,28193.6,318,28254.5,1,97.2
Uttarakhand,Champawat,2023-24,Micro Manufacturing,175,1255.7,168,1143.8,1,5.8
Uttarakhand,Champawat,2023-24,Micro Services,102,408.2,89,347.0,0,0.0
Uttarakhand,Champawat,2023-24,Micro Trade,162,649.4,154,598.9,2,8.1
Uttarakhand,Champawat,2023-24,Small Manufacturing,212,5992.7,190,5434.4,3,147.4
Uttarakhand,Champawat,2023-24,Small Services,457,7948.7,425,6637.7,8,116.2
Uttarakhand,Champawat,2023-24,Medium Manufacturing,226,23462.1,206,20659.2,0,0.0
Uttarakhand,Champawat,2023-24,Medium Services,387,32470.2,357,30843.5,6,565.6
Uttarakhand,Champawat,2024-25,Micro Manufacturing,172,1068.2,152,892.2,4,23.5
Uttarakhand,Champawat,2024-25,Micro Services,193,729.7,165,552.4,0,0.0
Uttarakhand,Champawat,2024-25,Micro Trade,262,1134.7,234,960.0,2,9.7
Uttarakhand,Champawat,2024-25,Small Manufacturing,358,9817.7,297,7663.7,5,166.2
Uttarakhand,Champawat,2024-25,Small Services,121,2522.2,101,2170.9,2,46.8
Uttarakhand,Champawat,2024-25,Medium Manufacturing,327,38012.2,322,33573.6,1,74.2
Uttarakhand,Champawat,2024-25,Medium Services,227,22940.8,220,21885.7,2,151.9
Uttarakhand,Dehradun,2015-16,Micro Manufacturing,33,189.2,31,183.4,1,5.5
Uttarakhand,Dehradun,2015-16,Micro Services,31,173.7,29,163.5,0,0.0
Uttarakhand,Dehradun,2015-16,Micro Trade,39,204.9,36,189.0,0,0.0
Uttarakhand,Dehradun,2015-16,Small Manufacturing,25,736.8,24,639.1,1,33.6
Uttarakhand,Dehradun,2015-16,Small Services,15,255.2,13,235.3,0,0.0
Uttarakhand,Dehradun,2015-16,Medium Manufacturing,41,3469.8,37,2766.2,0,0.0
Uttarakhand,Dehradun,2015-16,Medium Services,53,6107.6,51,5730.9,1,126.2
Uttarakhand,Dehradun,2016-17,Micro Manufacturing,8,47.5,6,39.7,0,0.0
Uttarakhand,Dehradun,2016-17,Micro Services,23,103.1,21,94.4,1,4.8
Uttarakhand,Dehradun,2016-17,Micro Trade,18,90.8,15,83.6,0,0.0
Uttarakhand,Dehradun,2016-17,Small Manufacturing,31,925.3,27,854.8,1,33.9
Uttarakhand,Dehradun,2016-17,Small Services,45,1182.9,39,953.7,1,24.7
Uttarakhand,Dehradun,2016-17,Medium Manufacturing,20,1936.0,16,1645.0,0,0.0
Uttarakhand,Dehradun,2016-17,Medium Services,18,1503.0,16,1301.1,0,0.0
Uttarakhand,Dehradun,2017-18,Micro Manufacturing,42,257.2,38,232.2,1,5.6
Uttarakhand,Dehradun,2017-18,Micro Services,18,84.7,17,83.7,0,0.0
Uttarakhand,Dehradun,2017-18,Micro Trade,19,81.9,19,88.7,0,0.0
Uttarakhand,Dehradun,2017-18,Small Manufacturing,27,566.5,23,521.7,0,0.0
Uttarakhand,Dehradun,2017-18,Small Services,59,1231.3,54,1070.7,1,17.8
Uttarakhand,Dehradun,2017-18,Medium Manufacturing,15,1458.6,12,1153.3,0,0.0
Uttarakhand,Dehradun,2017-18,Medium Services,34,3622.4,30,3157.4,1,125.7
Uttarakhand,Dehradun,2018-19,Micro Manufacturing,25,137.7,23,131.3,0,0.0
Uttarakhand,Dehradun,2018-19,Micro Services,44,225.3,41,212.3,1,7.4
Uttarakhand,Dehradun,2018-19,Micro Trade,50,268.7,45,255.0,2,15.6
Uttarakhand,Dehradun,2018-19,Small Manufacturing,11,353.5,9,287.8,0,0.0
Uttarakhand,Dehradun,2018-19,Small Services,23,486.8,21,466.4,0,0.0
Uttarakhand,Dehradun,2018-19,Medium Manufacturing,25,2582.7,22,2257.1,0,0.0
Uttarakhand,Dehradun,2018-19,Medium Services,21,2378.9,18,2047.2,0,0.0
Uttarakhand,Dehradun,2019-20,Micro Manufacturing,31,180.9,27,160.2,1,6.1
Uttarakhand,Dehradun,2019-20,Micro Services,24,129.4,22,120.0,0,0.0
Uttarakhand,Dehradun,2019-20,Micro Trade,40,190.4,34,163.3,0,0.0
Uttarakhand,Dehradun,2019-20,Small Manufacturing,14,299.6,12,255.0,0,0.0
Uttarakhand,Dehradun,2019-20,Small Services,49,1510.6,47,1362.8,1,36.8
Uttarakhand,Dehradun,2019-20,Medium Manufacturing,14,1428.5,12,1239.0,0,0.0
Uttarakhand,Dehradun,2019-20,Medium Services,9,882.3,8,796.6,0,0.0
Uttarakhand,Dehradun,2020-21,Micro Manufacturing,21,122.0,16,103.0,1,5.8
Uttarakhand,Dehradun,2020-21,Micro Services,22,110.5,17,90.5,1,5.2
Uttarakhand,Dehradun,2020-21,Micro Trade,11,52.5,9,44.6,1,5.6
Uttarakhand,Dehradun,2020-21,Small Manufacturing,21,732.5,16,596.9,1,43.2
Uttarakhand,Dehradun,2020-21,Small Services,17,328.4,13,258.1,1,19.3
Uttarakhand,Dehradun,2020-21,Medium Manufacturing,11,1178.7,8,919.9,0,0.0
Uttarakhand,Dehradun,2020-21,Medium Services,13,1350.3,11,1026.5,1,111.1
Uttarakhand,Dehradun,2021-22,Micro Manufacturing,28,156.7,28,151.3,1,6.1
Uttarakhand,Dehradun,2021-22,Micro Services,28,158.3,25,148.2,1,5.0
Uttarakhand,Dehradun,2021-22,Micro Trade,20,83.8,19,84.2,1,4.0
Uttarakhand,Dehradun,2021-22,Small Manufacturing,31,822.2,28,738.0,1,24.8
Uttarakhand,Dehradun,2021-22,Small Services,15,304.6,13,265.8,1,26.2
Uttarakhand,Dehradun,2021-22,Medium Manufacturing,33,4258.1,30,4234.1,1,191.7
Uttarakhand,Dehradun,2021-22,Medium Services,17,1662.7,16,1485.9,0,0.0
Uttarakhand,Dehradun,2022-23,Micro Manufacturing,54,245.1,48,231.9,1,3.6
Uttarakhand,Dehradun,2022-23,Micro Services,24,90.1,23,80.7,1,3.6
Uttarakhand,Dehradun,2022-23,Micro Trade,20,90.9,20,91.2,0,0.0
Uttarakhand,Dehradun,2022-23,Small Manufacturing,43,1056.4,41,1037.5,1,30.4
Uttarakhand,Dehradun,2022-23,Small Services,30,639.2,28,608.8,1,25.8
Uttarakhand,Dehradun,2022-23,Medium Manufacturing,12,1492.1,10,1279.6,0,0.0
Uttarakhand,Dehradun,2022-23,Medium Services,18,1489.2,17,1344.4,0,0.0
Uttarakhand,Dehradun,2023-24,Micro Manufacturing,12,80.3,11,73.9,0,0.0
Uttarakhand,Dehradun,2023-24,Micro Services,52,329.8,48,316.5,1,7.2
Uttarakhand,Dehradun,2023-24,Micro Trade,20,92.1,17,80.5,0,0.0
Uttarakhand,Dehradun,2023-24,Small Manufacturing,45,1099.3,40,1031.7,1,18.4
Uttarakhand,Dehradun,2023-24,Small Services,18,430.9,16,386.4,0,0.0
Uttarakhand,Dehradun,2023-24,Medium Manufacturing,14,1259.1,13,1136.5,0,0.0
Uttarakhand,Dehradun,2023-24,Medium Services,23,1648.2,21,1328.0,0,0.0
Uttarakhand,Dehradun,2024-25,Micro Manufacturing,42,273.1,37,235.2,1,5.1
Uttarakhand,Dehradun,2024-25,Micro Services,24,96.7,21,80.2,1,3.3
Uttarakhand,Dehradun,2024-25,Micro Trade,17,74.2,15,64.2,1,5.7
Uttarakhand,Dehradun,2024-25,Small Manufacturing,38,1427.1,32,1165.9,1,33.0
Uttarakhand,Dehradun,2024-25,Small Services,35,894.0,35,883.1,0,0.0
Uttarakhand,Dehradun,2024-25,Medium Manufacturing,27,2175.9,24,1970.7,0,0.0
Uttarakhand,Dehradun,2024-25,Medium Services,51,4944.0,48,5151.2,0,0.0
Uttarakhand,Haridwar,2015-16,Micro Manufacturing,14,83.9,13,77.7,0,0.0
Uttarakhand,Haridwar,2015-16,Micro Services,30,133.9,26,112.1,1,5.5
Uttarakhand,Haridwar,2015-16,Micro Trade,9,32.7,8,26.8,0,0.0
Uttarakhand,Haridwar,2015-16,Small Manufacturing,36,1198.2,32,1031.4,0,0.0
Uttarakhand,Haridwar,2015-16,Small Services,29,845.8,27,778.4,0,0.0
Uttarakhand,Haridwar,2015-16,Medium Manufacturing,14,1626.5,13,1560.2,0,0.0
Uttarakhand,Haridwar,2015-16,Medium Services,11,977.3,11,1033.5,0,0.0
Uttarakhand,Haridwar,2016-17,Micro Manufacturing,19,94.1,18,85.9,0,0.0
Uttarakhand,Haridwar,2016-17,Micro Services,33,188.8,30,170.4,0,0.0
Uttarakhand,Haridwar,2016-17,Micro Trade,25,96.6,24,92.5,0,0.0
Uttarakhand,Haridwar,2016-17,Small Manufacturing,25,563.9,21,477.7,0,0.0
Uttarakhand,Haridwar,2016-17,Small Services,5,96.5,5,90.5,0,0.0
Uttarakhand,Haridwar,2016-17,Medium Manufacturing,22,2045.6,19,1832.8,0,0.0
Uttarakhand,Haridwar,2016-17,Medium Services,12,1154.0,11,1165.0,0,0.0
Uttarakhand,Haridwar,2017-18,Micro Manufacturing,35,222.7,34,198.7,1,6.2
Uttarakhand,Haridwar,2017-18,Micro Services,23,140.3,21,135.7,0,0.0
Uttarakhand,Haridwar,2017-18,Micro Trade,46,211.2,41,174.3,1,4.3
Uttarakhand,Haridwar,2017-18,Small Manufacturing,11,350.5,10,345.2,0,0.0
Uttarakhand,Haridwar,2017-18,Small Services,50,1217.0,46,1231.7,0,0.0
Uttarakhand,Haridwar,2017-18,Medium Manufacturing,32,2661.4,29,2377.4,0,0.0
Uttarakhand,Haridwar,2017-18,Medium Services,19,1217.0,16,1033.8,0,0.0
Uttarakhand,Haridwar,2018-19,Micro Manufacturing,15,96.8,12,86.4,0,0.0
Uttarakhand,Haridwar,2018-19,Micro Services,8,44.0,7,35.8,0,0.0
Uttarakhand,Haridwar,2018-19,Micro Trade,57,219.8,49,188.4,0,0.0
Uttarakhand,Haridwar,2018-19,Small Manufacturing,20,577.2,20,600.3,0,0.0
Uttarakhand,Haridwar,2018-19,Small Services,27,632.0,24,593.2,0,0.0
Uttarakhand,Haridwar,2018-19,Medium Manufacturing,36,4200.3,34,3640.5,0,0.0
Uttarakhand,Haridwar,2018-19,Medium Services,11,961.1,9,837.7,0,0.0
Uttarakhand,Haridwar,2019-20,Micro Manufacturing,18,134.4,17,138.1,0,0.0
Uttarakhand,Haridwar,2019-20,Micro Services,17,108.7,16,101.3,0,0.0
Uttarakhand,Haridwar,2019-20,Micro Trade,26,134.3,24,115.6,0,0.0
Uttarakhand,Haridwar,2019-20,Small Manufacturing,34,1072.0,31,948.7,0,0.0
Uttarakhand,Haridwar,2019-20,Small Services,6,139.2,5,120.4,0,0.0
Uttarakhand,Haridwar,2019-20,Medium Manufacturing,33,4968.2,30,4438.9,0,0.0
Uttarakhand,Haridwar,2019-20,Medium Services,17,1246.2,15,1175.2,0,0.0
Uttarakhand,Haridwar,2020-21,Micro Manufacturing,35,187.2,27,137.9,2,8.6
Uttarakhand,Haridwar,2020-21,Micro Services,12,67.9,9,52.5,1,6.2
Uttarakhand,Haridwar,2020-21,Micro Trade,28,127.8,21,96.8,1,4.0
Uttarakhand,Haridwar,2020-21,Small Manufacturing,19,466.3,15,378.2,1,21.9
Uttarakhand,Haridwar,2020-21,Small Services,7,162.7,5,125.7,0,0.0
Uttarakhand,Haridwar,2020-21,Medium Manufacturing,15,2241.6,11,1626.2,0,0.0
Uttarakhand,Haridwar,2020-21,Medium Services,12,1189.9,10,1024.8,0,0.0
Uttarakhand,Haridwar,2021-22,Micro Manufacturing,25,113.5,23,92.6,1,5.5
Uttarakhand,Haridwar,2021-22,Micro Services,23,121.9,20,107.4,0,0.0
Uttarakhand,Haridwar,2021-22,Micro Trade,26,127.3,24,125.4,1,6.5
Uttarakhand,Haridwar,2021-22,Small Manufacturing,22,647.8,21,596.4,0,0.0
Uttarakhand,Haridwar,2021-22,Small Services,30,656.0,25,562.3,1,35.6
Uttarakhand,Haridwar,2021-22,Medium Manufacturing,20,1817.2,19,1749.1,0,0.0
Uttarakhand,Haridwar,2021-22,Medium Services,20,2263.4,18,2045.0,0,0.0
Uttarakhand,Haridwar,2022-23,Micro Manufacturing,23,168.5,21,146.2,0,0.0
Uttarakhand,Haridwar,2022-23,Micro Services,58,247.3,52,220.2,0,0.0
Uttarakhand,Haridwar,2022-23,Micro Trade,33,146.3,27,128.1,0,0.0
Uttarakhand,Haridwar,2022-23,Small Manufacturing,23,619.8,20,508.3,0,0.0
Uttarakhand,Haridwar,2022-23,Small Services,38,832.9,34,740.8,0,0.0
Uttarakhand,Haridwar,2022-23,Medium Manufacturing,9,1009.1,8,912.7,0,0.0
Uttarakhand,Haridwar,2022-23,Medium Services,46,4877.1,46,4499.3,0,0.0
Uttarakhand,Haridwar,2023-24,Micro Manufacturing,26,135.2,22,118.6,0,0.0
Uttarakhand,Haridwar,2023-24,Micro Services,21,113.4,19,102.0,0,0.0
Uttarakhand,Haridwar,2023-24,Micro Trade,20,85.2,18,75.7,1,4.6
Uttarakhand,Haridwar,2023-24,Small Manufacturing,31,892.3,28,788.6,0,0.0
Uttarakhand,Haridwar,2023-24,Small Services,67,1300.9,59,1161.5,1,19.8
Uttarakhand,Haridwar,2023-24,Medium Manufacturing,21,2632.8,18,2617.2,0,0.0
Uttarakhand,Haridwar,2023-24,Medium Services,22,2277.7,20,2265.2,0,0.0
Uttarakhand,Haridwar,2024-25,Micro Manufacturing,26,143.3,24,128.6,0,0.0
Uttarakhand,Haridwar,2024-25,Micro Services,27,163.2,24,150.0,0,0.0
Uttarakhand,Haridwar,2024-25,Micro Trade,25,125.2,21,101.7,0,0.0
Uttarakhand,Haridwar,2024-25,Small Manufacturing,27,587.6,24,533.7,0,0.0
Uttarakhand,Haridwar,2024-25,Small Services,56,1096.2,52,1037.8,0,0.0
Uttarakhand,Haridwar,2024-25,Medium Manufacturing,25,2646.3,20,2060.3,0,0.0
Uttarakhand,Haridwar,2024-25,Medium Services,22,2479.5,19,2233.3,0,0.0
Uttarakhand,Nainital,2015-16,Micro Manufacturing,25,147.2,22,132.2,0,0.0
Uttarakhand,Nainital,2015-16,Micro Services,23,91.9,21,85.8,0,0.0
Uttarakhand,Nainital,2015-16,Micro Trade,21,97.7,19,91.6,0,0.0
Uttarakhand,Nainital,2015-16,Small Manufacturing,23,578.7,20,465.8,0,0.0
Uttarakhand,Nainital,2015-16,Small Services,11,262.2,11,252.1,0,0.0
Uttarakhand,Nainital,2015-16,Medium Manufacturing,17,1927.6,16,1863.6,0,0.0
Uttarakhand,Nainital,2015-16,Medium Services,16,1186.4,13,984.3,0,0.0
Uttarakhand,Nainital,2016-17,Micro Manufacturing,11,65.2,9,55.6,0,0.0
Uttarakhand,Nainital,2016-17,Micro Services,13,70.3,11,59.5,0,0.0
Uttarakhand,Nainital,2016-17,Micro Trade,28,124.3,27,119.5,0,0.0
Uttarakhand,Nainital,2016-17,Small Manufacturing,14,333.7,13,309.4,0,0.0
Uttarakhand,Nainital,2016-17,Small Services,17,336.6,15,274.7,0,0.0
Uttarakhand,Nainital,2016-17,Medium Manufacturing,15,1389.1,13,1230.8,0,0.0
Uttarakhand,Nainital,2016-17,Medium Services,28,2640.7,27,2519.2,0,0.0
Uttarakhand,Nainital,2017-18,Micro Manufacturing,13,76.3,12,72.6,0,0.0
Uttarakhand,Nainital,2017-18,Micro Services,34,163.4,32,158.8,0,0.0
Uttarakhand,Nainital,2017-18,Micro Trade,12,52.0,11,44.5,0,0.0
Uttarakhand,Nainital,2017-18,Small Manufacturing,30,956.6,27,870.0,0,0.0
Uttarakhand,Nainital,2017-18,Small Services,32,693.2,29,691.9,0,0.0
Uttarakhand,Nainital,2017-18,Medium Manufacturing,16,2035.6,15,1852.2,0,0.0
Uttarakhand,Nainital,2017-18,Medium Services,42,3489.2,36,3196.8,0,0.0
Uttarakhand,Nainital,2018-19,Micro Manufacturing,12,84.3,11,75.3,0,0.0
Uttarakhand,Nainital,2018-19,Micro Services,40,202.3,35,179.0,0,0.0
Uttarakhand,Nainital,2018-19,Micro Trade,39,161.1,34,144.5,0,0.0
